sensor_noise_0,sensor_0,sensor_noise_1,sensor_1,sensor_noise_2,sensor_2,sensor_noise_3,sensor_3,sensor_noise_4,sensor_4,sensor_noise_5,sensor_5,sensor_noise_6,sensor_6,sensor_noise_7,sensor_7,original_signal
-2.20333835101865e-05,-2.2079470226829686e-05,-1.98598309179593e-05,-1.9905917634602487e-05,-1.56915443064734e-05,-1.5737631023116588e-05,-1.30838401186648e-05,-1.3129926835307987e-05,-1.36787478321925e-05,-1.3724834548835687e-05,-1.61828167856091e-05,-1.6228903502252287e-05,-1.92238631696162e-05,-1.9269949886259386e-05,-2.14562593746422e-05,-2.1502346091285386e-05,-4.60867166431871e-08
-2.75063095871787e-05,-2.7555763595991193e-05,-2.88845666298589e-05,-2.893402063867139e-05,-3.20237871508942e-05,-3.207324115970669e-05,-3.52510697897732e-05,-3.530052379858569e-05,-3.57520921071692e-05,-3.580154611598169e-05,-3.33158984211199e-05,-3.336535242993239e-05,-3.0171782087244e-05,-3.022123609605649e-05,-2.81369831012405e-05,-2.818643711005299e-05,-4.94540088124924e-08
3.05238431687682e-05,3.0475325829176467e-05,2.82443619408507e-05,2.8195844601258964e-05,2.39447614672423e-05,2.3896244127650566e-05,2.07649989470976e-05,2.0716481607505866e-05,2.05607798806674e-05,2.0512262541075664e-05,2.28473332880992e-05,2.2798815948507464e-05,2.65777729677372e-05,2.6529255628145465e-05,2.97876950457805e-05,2.9739177706188765e-05,-4.85173395917352e-08
-1.94857328931551e-05,-1.952874314784293e-05,-1.84518814427757e-05,-1.8494891697463527e-05,-1.35270911215369e-05,-1.3570101376224727e-05,-8.21498714551237e-06,-8.257997400200197e-06,-5.87024827461937e-06,-5.913258529307197e-06,-7.17211374138758e-06,-7.215123996075408e-06,-1.12957388461541e-05,-1.1338749100841926e-05,-1.62180820496604e-05,-1.626109230434823e-05,-4.30102546878275e-08
-1.85047342926546e-05,-1.853789124828784e-05,-1.65796950979873e-05,-1.661285205362054e-05,-1.5092477250139e-05,-1.5125634205772244e-05,-1.57316913104992e-05,-1.5764848266132443e-05,-1.73017954688834e-05,-1.733495242451664e-05,-1.83243544293828e-05,-1.8357511385016043e-05,-1.91347014950952e-05,-1.9167858450728442e-05,-1.95197789705534e-05,-1.955293592618664e-05,-3.31569556332432e-08
4.8925211335524e-05,4.890553541405811e-05,4.56412565195828e-05,4.562158059811691e-05,3.98021759628436e-05,3.978250004137771e-05,3.566363805055e-05,3.56439621290841e-05,3.53353191725978e-05,3.531564325113191e-05,3.83169833005012e-05,3.829730737903531e-05,4.33082838540827e-05,4.328860793261681e-05,4.76940084063361e-05,4.767433248487021e-05,-1.96759214658942e-08
1.91761253443776e-05,1.9172400885959268e-05,2.1339663543748e-05,2.133593908532967e-05,2.34997963110088e-05,2.349607185259047e-05,2.44533438821362e-05,2.444961942371787e-05,2.28853660931647e-05,2.288164163474637e-05,1.99028750773279e-05,1.989915061890957e-05,1.77853852537859e-05,1.778166079536757e-05,1.77718329515172e-05,1.776810849309887e-05,-3.72445841832945e-09
-4.27589749471e-05,-4.274576512728701e-05,-4.23927466925515e-05,-4.2379536872738515e-05,-4.04785187782069e-05,-4.046530895839391e-05,-3.87491196363807e-05,-3.8735909816567714e-05,-3.84609504879445e-05,-3.8447740668131515e-05,-3.92109361167321e-05,-3.919772629691911e-05,-4.07373923136735e-05,-4.072418249386051e-05,-4.20999526555775e-05,-4.2086742835764515e-05,1.32098198129852e-08
1.37823297867713e-05,1.381179023840879e-05,1.20825991086854e-05,1.2112059560322891e-05,7.28403201751418e-06,7.31349246915167e-06,2.39947073083422e-06,2.4289311824717097e-06,8.67169208067909e-07,8.96629659705399e-07,3.00697478536193e-06,3.03643523699942e-06,7.46028248086202e-06,7.48974293249951e-06,1.17729292187297e-05,1.1802389670367191e-05,2.946045163749e-08
1.22384446389272e-05,1.2281804519676061e-05,1.02662353891999e-05,1.0309595269948762e-05,7.56466736737633e-06,7.60802724812519e-06,6.58260470504427e-06,6.625964585793131e-06,7.13801474642918e-06,7.18137462717804e-06,8.39249105004125e-06,8.435850930790111e-06,1.03095247918288e-05,1.0352884672577662e-05,1.21317582495802e-05,1.2175118130329062e-05,4.33598807488606e-08
-2.90563032488138e-05,-2.9002879619527652e-05,-2.62198178193793e-05,-2.616639419009315e-05,-1.96440483465177e-05,-1.9590624717231552e-05,-1.42355218566338e-05,-1.4182098227347652e-05,-1.32043341259231e-05,-1.3150910496636952e-05,-1.59753890358578e-05,-1.5921965406571653e-05,-2.12859792417758e-05,-2.123255561248965e-05,-2.6682802505294e-05,-2.6629378876007853e-05,5.3423629286148e-08
-2.67606388698222e-08,3.17620059815618e-08,-5.02830464400463e-07,-4.4430781954907907e-07,-3.31444991921387e-06,-3.2559272743624857e-06,-7.17871899449724e-06,-7.120196349645856e-06,-9.11005951577663e-06,-9.051536870925246e-06,-8.12255918325842e-06,-8.064036538407036e-06,-5.19344181612329e-06,-5.134919171271906e-06,-2.01796323644555e-06,-1.959440591594166e-06,5.8522644851384e-08
2.79786732122931e-05,2.803669500484633e-05,2.64163891628313e-05,2.647441095538453e-05,2.11560874044907e-05,2.121410919704393e-05,1.6049574833997e-05,1.610759662655023e-05,1.35094273992664e-05,1.356744919181963e-05,1.44014999045465e-05,1.445952169709973e-05,1.88357965084735e-05,1.8893818301026732e-05,2.46525827555709e-05,2.4710604548124132e-05,5.8021792553231e-08
2.91325917994542e-06,2.9651268637241106e-06,1.49600424067206e-06,1.5478719244507507e-06,4.7919270393983e-06,4.843794723176991e-06,1.05617726822978e-05,1.061364036607649e-05,1.48936574603423e-05,1.494552514412099e-05,1.60641562931359e-05,1.6116023976914593e-05,1.35440658798897e-05,1.359593356366839e-05,8.15973990072977e-06,8.21160758450846e-06,5.18676837786907e-08
-2.15983205149537e-05,-2.155770798942546e-05,-2.33535175540558e-05,-2.331290502852756e-05,-2.3968645085544e-05,-2.392803256001576e-05,-2.35038761038387e-05,-2.346326357831046e-05,-2.14445116554893e-05,-2.140389912996106e-05,-1.89138700861251e-05,-1.887325756059686e-05,-1.81284382147712e-05,-1.808782568924296e-05,-1.94699416088541e-05,-1.942932908332586e-05,4.06125255282393e-08
2.29778538493615e-05,2.300322562751408e-05,2.33799762714771e-05,2.3405348049629682e-05,1.83127423348044e-05,1.833811411295698e-05,1.14115254341536e-05,1.1436897212306181e-05,6.91340076834156e-06,6.938772546494142e-06,6.59711628356373e-06,6.6224880617163115e-06,1.05971172677156e-05,1.0622489045868181e-05,1.73638187662379e-05,1.7389190544390483e-05,2.53717781525816e-08
-3.67001993829983e-06,-3.6623083963936933e-06,-6.73083801472535e-06,-6.723126472819213e-06,-6.03254646688482e-06,-6.024834924978683e-06,-1.73314068456275e-06,-1.7254291426566135e-06,2.48660401648828e-06,2.4943155583944165e-06,4.4723039976639e-06,4.480015539570036e-06,3.74600184194301e-06,3.7537133838491464e-06,7.21253133743881e-07,7.289646756500176e-07,7.71154190613666e-09
-3.07015933210528e-05,-3.071211172677784e-05,-3.11931588485831e-05,-3.120367725430814e-05,-2.95410303444375e-05,-2.955154875016254e-05,-2.76096706475289e-05,-2.762018905325394e-05,-2.5820072049337e-05,-2.583059045506204e-05,-2.41580183938998e-05,-2.416853679962484e-05,-2.45753756363762e-05,-2.458589404210124e-05,-2.77282998285727e-05,-2.7738818234297738e-05,-1.051840572504e-08
3.86712138171654e-06,3.839729069235102e-06,5.55644252857316e-06,5.529050216091722e-06,3.28151745030131e-06,3.254125137819872e-06,-7.73800450520347e-07,-8.011927630017853e-07,-3.42170025226012e-06,-3.449092564741558e-06,-4.40283417831575e-06,-4.430226490797188e-06,-3.52518855323726e-06,-3.552580865718698e-06,-3.1323963366403e-07,-3.406319461454683e-07,-2.73923124814383e-08
8.91621486664142e-06,8.875085289106929e-06,1.14689604500706e-05,1.1427830872536108e-05,1.29195405957546e-05,1.2878411018220108e-05,1.31474838962679e-05,1.3106354318733409e-05,1.15978205019218e-05,1.1556690924387308e-05,8.51815006080752e-06,8.477020483273029e-06,6.2677486909791e-06,6.226619113444609e-06,6.70225717790198e-06,6.661127600367489e-06,-4.11295775344911e-08
-2.4120010329549e-05,-2.417031647178554e-05,-2.71256811583153e-05,-2.717598730055184e-05,-2.51700500115306e-05,-2.522035615376714e-05,-1.97813721587032e-05,-1.983167830093974e-05,-1.47294933767425e-05,-1.477979951897904e-05,-1.20941593772547e-05,-1.2144465519491239e-05,-1.31855740901367e-05,-1.3235880232373238e-05,-1.81773914908753e-05,-1.822769763311184e-05,-5.03061422365386e-08
-1.54377865634823e-06,-1.597804055578306e-06,-2.43801992140031e-06,-2.4920453206303857e-06,-6.50679246489192e-06,-6.560817864121995e-06,-1.16498813105407e-05,-1.1703906709770775e-05,-1.39590768770997e-05,-1.4013102276329776e-05,-1.20043388584424e-05,-1.2058364257672475e-05,-7.64335624305941e-06,-7.697381642289485e-06,-3.73167541655544e-06,-3.785700815785516e-06,-5.40253992300759e-08
1.73616067195313e-05,1.7309582032174836e-05,1.96373976809158e-05,1.9585372993559338e-05,1.72367678613432e-05,1.7184743173986736e-05,1.28109457256573e-05,1.2758921038300836e-05,9.09140319643177e-06,9.039378509075306e-06,6.7753784504015e-06,6.723353763045037e-06,7.3087171795336e-06,7.256692492177136e-06,1.18065785705044e-05,1.1754553883147936e-05,-5.20246873564634e-08
-2.05853735831236e-05,-2.063007896434423e-05,-2.12978784386663e-05,-2.134258381988693e-05,-1.51137928631723e-05,-1.5158498244392929e-05,-6.12710831248898e-06,-6.171813693709608e-06,-2.90356639880559e-07,-3.350620211011871e-07,-2.45857846284269e-08,-6.9291165849055e-08,-5.3033325271493e-06,-5.348037908369928e-06,-1.36868375714639e-05,-1.373154295268453e-05,-4.47053812206281e-08
-6.33715336622962e-06,-6.370227460647946e-06,-7.5294883494233e-06,-7.562562443841626e-06,-7.78063989938568e-06,-7.813713993804006e-06,-7.7268376955883e-06,-7.759911790006625e-06,-6.87650288950507e-06,-6.9095769839233954e-06,-5.07180214205917e-06,-5.104876236477496e-06,-3.78209109964248e-06,-3.815165194060806e-06,-4.60435245887854e-06,-4.6374265532968655e-06,-3.30740944183261e-08
3.94252030215051e-05,3.9406593000818455e-05,4.2708222119617e-05,4.2689612098930356e-05,3.94135441691292e-05,3.9394934148442555e-05,3.21774268860938e-05,3.215881686540716e-05,2.55362746273215e-05,2.5517664606634856e-05,2.21341653623422e-05,2.2115555341655553e-05,2.40459203283586e-05,2.4027310307671955e-05,3.13753227295014e-05,3.135671270881475e-05,-1.8610020686645e-08
-6.67171517843606e-06,-6.674781711301746e-06,-9.47737648764627e-06,-9.480443020511956e-06,-7.76745031180349e-06,-7.770516844669176e-06,-2.28158707128259e-06,-2.284653604148276e-06,3.13907436840317e-06,3.136007835537484e-06,5.43282184202996e-06,5.429755309164274e-06,3.47730644330709e-06,3.4742399104414044e-06,-1.34638029438535e-06,-1.3494468272510357e-06,-3.06653286568564e-09
-2.19203912838224e-06,-2.180278987749553e-06,-6.21930862254279e-06,-6.2075484819101025e-06,-5.27781303035724e-06,-5.266052889724553e-06,-6.03770562868645e-07,-5.920104222359577e-07,4.9299918827274e-06,4.941752023360087e-06,9.02249787900088e-06,9.034258019633566e-06,9.20657216356042e-06,9.218332304193106e-06,4.40074469886035e-06,4.4125048394930375e-06,1.17601406326873e-08
-2.8918212824483e-06,-2.8675580516792944e-06,-1.75931214925081e-06,-1.7350489184818043e-06,-7.70550375896293e-06,-7.681240528193923e-06,-1.71244313598478e-05,-1.7100168129078794e-05,-2.37598723278513e-05,-2.3735609097082297e-05,-2.44272666600519e-05,-2.4403003429282896e-05,-1.9065987517033e-05,-1.9041724286263997e-05,-1.02327683513079e-05,-1.0208505120538893e-05,2.42632307690057e-08
1.78201987984421e-05,1.7853426085992532e-05,2.00225581976165e-05,2.005578548516693e-05,2.02566668822497e-05,2.0289894169800132e-05,1.8940950886451e-05,1.8974178174001433e-05,1.65102972367131e-05,1.6543524524263532e-05,1.37799873096803e-05,1.3813214597230734e-05,1.26704264269798e-05,1.2703653714530233e-05,1.46479877616272e-05,1.4681215049177634e-05,3.32272875504336e-08
-2.72197680617204e-05,-2.7181798703680995e-05,-3.02332280423679e-05,-3.0195258684328496e-05,-2.37648255389948e-05,-2.3726856180955397e-05,-1.23377288285866e-05,-1.2299759470547194e-05,-3.19207932717454e-06,-3.1541099691351344e-06,-4.37349612658068e-07,-3.993802546186626e-07,-5.53826075462853e-06,-5.500291396589125e-06,-1.66784486559281e-05,-1.6640479297888694e-05,3.79693580394054e-08
1.07413513692537e-06,1.1125338026022726e-06,-2.81590374942931e-06,-2.7775050837524075e-06,-9.77262998447155e-06,-9.734231318794648e-06,-1.59424884126653e-05,-1.5904089746988397e-05,-1.69989451281196e-05,-1.6960546462442697e-05,-1.2534216673227e-05,-1.2495818007550098e-05,-5.50108935121296e-06,-5.462690685536057e-06,-4.86405117375402e-08,-1.0241846060637498e-08,3.83986656769027e-08
1.60687350671922e-05,1.610372486660217e-05,2.12278534758613e-05,2.126284327527127e-05,1.87594391002918e-05,1.8794428899701772e-05,1.05455057695249e-05,1.0580495568934873e-05,1.54514130679806e-06,1.5801311062080318e-06,-3.74162088515623e-06,-3.7066310857462583e-06,-2.23894904793521e-06,-2.2039592485252383e-06,6.16253086509206e-06,6.197520664502032e-06,3.49897994099718e-08
8.4826219780421e-06,8.51129427328408e-06,7.33242704538848e-06,7.361099340630461e-06,1.6065626866578e-05,1.6094299161819983e-05,2.90787472593806e-05,2.910741955462258e-05,3.77405243701003e-05,3.776919666534228e-05,3.78684393431343e-05,3.789711163837628e-05,3.00108058041739e-05,3.0039478099415883e-05,1.80980326387688e-05,1.812670493401078e-05,2.86722952419812e-08
6.45920416446024e-06,6.4798626652583145e-06,2.47873398909335e-06,2.4993924898914246e-06,3.04089368644951e-07,3.247478694430258e-07,2.87244094824524e-07,3.079025956225988e-07,2.79789547815389e-06,2.818553978951965e-06,7.12420889582657e-06,7.144867396624645e-06,1.05799189922505e-05,1.0600577493048575e-05,1.01299519319853e-05,1.0150610432783376e-05,2.06585007980748e-08
4.03607304279657e-06,4.048309196443935e-06,9.27881671143509e-06,9.291052865082456e-06,4.37695092551103e-06,4.389187079158395e-06,-7.11233808493816e-06,-7.100101931290795e-06,-1.75537705713051e-05,-1.7541534417657738e-05,-2.20713724159233e-05,-2.2059136262275938e-05,-1.84453185493544e-05,-1.8433082395707036e-05,-7.69636860264258e-06,-7.684132448995215e-06,1.22361536473648e-08
-1.62025045442158e-05,-1.6197943160068496e-05,-1.27400338196868e-05,-1.2735472435539497e-05,-5.86033872887509e-06,-5.855777344727787e-06,2.57206473152466e-07,2.6176785729976936e-07,1.47366400141778e-06,1.4782253855650834e-06,-2.38692511115861e-06,-2.3823637270113067e-06,-8.85190524622538e-06,-8.847343862078077e-06,-1.44584831125183e-05,-1.4453921728370997e-05,4.56138414730332e-09
1.32137235501345e-05,1.321220869038984e-05,8.6141728645156e-06,8.61265800477094e-06,1.24274672921033e-05,1.242595243235864e-05,2.21656715807322e-05,2.216415672098754e-05,3.14397364794995e-05,3.143822161975484e-05,3.55074559300596e-05,3.550594107031494e-05,3.24634102675067e-05,3.246189540776204e-05,2.31906632670957e-05,2.318914840735104e-05,-1.51485974465958e-09
-1.00236339621943e-05,-1.0029194662971267e-05,-1.01530443529074e-05,-1.0158605053684367e-05,-2.11820273167107e-05,-2.1187588017487667e-05,-3.59543312148179e-05,-3.595989191559487e-05,-4.41687605652375e-05,-4.4174321266014464e-05,-4.22330721095123e-05,-4.223863281028926e-05,-3.25121382949547e-05,-3.2517698995731665e-05,-1.9621414851631e-05,-1.9626975552407968e-05,-5.56070077696637e-09
-3.74265183266097e-06,-3.7502513759258805e-06,-7.60968500234903e-07,-7.685680434998137e-07,2.47556483888644e-06,2.4679652956215294e-06,3.94550517006783e-06,3.937905626802919e-06,2.43153617379715e-06,2.4239366305322394e-06,-1.0062790030269e-06,-1.0138785462918107e-06,-4.16940753890633e-06,-4.1770070821712405e-06,-5.07932455043085e-06,-5.086924093695761e-06,-7.59954326491068e-09
1.98804826509313e-06,1.9799832854780776e-06,-2.02367843096383e-06,-2.0317434105788823e-06,4.15580550150827e-06,4.147740521893218e-06,1.71620387603245e-05,1.7153973780709446e-05,2.8126434872102e-05,2.8118369892486948e-05,3.10305985598583e-05,3.102253358024325e-05,2.50346142870145e-05,2.5026549307399447e-05,1.31703670309193e-05,1.3162302051304247e-05,-8.06497961505222e-09
1.01812042803279e-05,1.0173519235586936e-05,5.55620374528369e-06,5.548518700542726e-06,-2.97378321465777e-06,-2.9814682593987335e-06,-1.11142676095249e-05,-1.1121952654265863e-05,-1.29673170146439e-05,-1.2975002059384864e-05,-7.13352497088981e-06,-7.1412100156307735e-06,2.13452817970594e-06,2.1268431349649765e-06,8.94023334293666e-06,8.932548298195697e-06,-7.68504474096357e-09
3.87319091410938e-06,3.865875721172509e-06,1.00041876122956e-05,9.99687241935873e-06,8.16960023683959e-06,8.16228504390272e-06,-5.37896167652162e-07,-5.452113605890325e-07,-9.63104888388019e-06,-9.63836407681706e-06,-1.43411818858821e-05,-1.434849707881897e-05,-1.29423604712294e-05,-1.294967566416627e-05,-5.58415161270515e-06,-5.591466805642021e-06,-7.31519293687051e-09
1.1167786164606e-05,1.1160033006867703e-05,9.94333977031248e-06,9.935586612574184e-06,1.50921477417311e-05,1.5084394583992803e-05,2.38437538256937e-05,2.38360006679554e-05,2.98022808929516e-05,2.97945277352133e-05,3.0003410742773e-05,2.99956575850347e-05,2.51667840447078e-05,2.51590308869695e-05,1.75193643813465e-05,1.75116112236082e-05,-7.75315773829749e-09
5.62529402752893e-06,5.615728302593694e-06,9.74938296296059e-07,9.653725713608219e-07,-2.65699242309104e-06,-2.666558148026277e-06,-3.16143021938202e-06,-3.170995944317257e-06,-1.96466949481693e-07,-2.0603267441693e-07,4.40943108179895e-06,4.399865356863714e-06,7.93162720670011e-06,7.922061481764873e-06,8.37764096582787e-06,8.368075240892633e-06,-9.56572493523701e-09
2.64143290092747e-06,2.628474542630907e-06,5.76799895514056e-06,5.7550405968439974e-06,-6.98619087384533e-07,-7.115774456810957e-07,-1.32782606745543e-05,-1.3291219032850863e-05,-2.29655065380271e-05,-2.2978464896323663e-05,-2.42915041993235e-05,-2.430446255762006e-05,-1.78246827037212e-05,-1.7837641062017762e-05,-7.05002455167511e-06,-7.062982909971673e-06,-1.29583582965627e-08
-2.66855894452514e-06,-2.686270784897798e-06,-1.6776939891988e-06,-1.6954058295714584e-06,4.21527893400141e-06,4.197567093628751e-06,1.13845308059611e-05,1.1366818965588443e-05,1.4519021497898e-05,1.4501309657525342e-05,1.23281027062819e-05,1.2310390865909242e-05,6.92663345817973e-06,6.908921617807072e-06,1.08182637884863e-06,1.0641145384759717e-06,-1.77118403726583e-08
1.02261821173151e-05,1.020298631852197e-05,6.82791773688825e-06,6.804721938095121e-06,1.06332468768074e-05,1.061005107801427e-05,1.98798085573746e-05,1.985661275858147e-05,2.86604785474903e-05,2.863728274869717e-05,3.15472811429994e-05,3.152408534420627e-05,2.73181339921255e-05,2.729493819333237e-05,1.85250310876066e-05,1.850183528881347e-05,-2.31957987931292e-08
-9.23285363438738e-07,-9.517439304031934e-07,1.81132150577567e-06,1.7828629388112144e-06,-3.16751304754176e-06,-3.1959716145062154e-06,-1.30867559154913e-05,-1.3115214482455756e-05,-2.03279696159067e-05,-2.0356428182871154e-05,-2.11094066460372e-05,-2.1137865213001655e-05,-1.64038354463779e-05,-1.6432294013342353e-05,-8.50812844369475e-06,-8.536587010659207e-06,-2.84585669644554e-08
1.02922314321878e-05,1.0259850975558347e-05,1.75538799977831e-05,1.7521499541153648e-05,2.15416491294184e-05,2.1509268672788946e-05,1.99007663436296e-05,1.9868385887000146e-05,1.34017952745108e-05,1.3369414817881347e-05,6.0309798992547e-06,5.998599442625247e-06,2.1663583535304e-06,2.1339778969009467e-06,4.02503071880393e-06,3.992650262174477e-06,-3.23804566294533e-08
-2.1898303101665e-05,-2.193216707175324e-05,-2.58740217543905e-05,-2.5907885724478744e-05,-2.19092243715823e-05,-2.1943088341670543e-05,-1.20232961213552e-05,-1.2057160091443442e-05,-3.42704152656348e-06,-3.4609054966517226e-06,-8.66783571249177e-07,-9.0064754133742e-07,-4.79470980086643e-06,-4.828573770954673e-06,-1.32321958353141e-05,-1.3266059805402343e-05,-3.3863970088243e-08
